TPAR
20090826.061500   0.403   10.667  180.0   30.0
20090826.063000   0.395   10.167  180.0   30.0
20090826.064500   0.393   10.667  180.0   30.0
20090826.070000   0.380   11.250  180.0   30.0
20090826.071500   0.393   11.063  180.0   30.0
20090826.073000   0.403   11.500  180.0   30.0
20090826.074500   0.486   11.857  180.0   30.0
20090826.080000   0.327   10.688  180.0   30.0
20090826.081500   0.388   11.063  180.0   30.0
20090826.083000   0.391   10.278  180.0   30.0
20090826.084500   0.436   10.688  180.0   30.0
20090826.090000   0.459   10.563  180.0   30.0
20090826.091500   0.413   10.563  180.0   30.0
20090826.093000   0.401   9.875   180.0   30.0
20090826.094500   0.442   10.813  180.0   30.0
20090826.100000   0.525   10.188  180.0   30.0
20090826.101500   0.358   11.333  180.0   30.0
20090826.103000   0.493   11.250  180.0   30.0
20090826.104500   0.354   10.944  180.0   30.0
20090826.110000   0.508   10.643  180.0   30.0
20090826.111500   0.459   10.625  180.0   30.0
20090826.113000   0.338   10.611  180.0   30.0
20090826.114500   0.410   10.375  180.0   30.0
20090826.120000   0.454   10.938  180.0   30.0
20090826.121500   0.328   9.375   180.0   30.0
20090826.123000   0.405   10.250  180.0   30.0
20090826.124500   0.441   10.875  180.0   30.0
20090826.130000   0.520   10.625  180.0   30.0
20090826.131500   0.399   10.313  180.0   30.0
20090826.133000   0.529   11.250  180.0   30.0
20090826.134500   0.326   11.000  180.0   30.0
20090826.140000   0.436   10.000  180.0   30.0
20090826.141500   0.426   9.722   180.0   30.0
20090826.143000   0.381   9.500   180.0   30.0
20090826.144500   0.373   10.500  180.0   30.0
20090826.150000   0.379   10.250  180.0   30.0
20090826.151500   0.354   10.667  180.0   30.0
20090826.153000   0.406   10.056  180.0   30.0
20090826.154500   0.408   11.625  180.0   30.0
20090826.160000   0.526   10.625  180.0   30.0
20090826.161500   0.474   10.188  180.0   30.0
20090826.163000   0.330   10.167  180.0   30.0
20090826.164500   0.376   10.000  180.0   30.0
20090826.170000   0.439   10.571  180.0   30.0
20090826.171500   0.500   11.071  180.0   30.0
20090826.173000   0.452   10.563  180.0   30.0
20090826.174500   0.546   11.286  180.0   30.0
20090826.180000   0.312   10.375  180.0   30.0
20090826.181500   0.379   9.875   180.0   30.0
20090826.183000   0.424   10.167  180.0   30.0
20090826.184500   0.478   10.563  180.0   30.0
20090826.190000   0.472   10.125  180.0   30.0
20090826.191500   0.481   10.813  180.0   30.0
20090826.193000   0.545   9.667   180.0   30.0
20090826.194500   0.440   10.333  180.0   30.0
20090826.200000   0.330   10.688  180.0   30.0
20090826.201500   0.314   9.556   180.0   30.0
20090826.203000   0.358   10.667  180.0   30.0
20090826.204500   0.398   9.944   180.0   30.0
20090826.210000   0.480   9.688   180.0   30.0
20090826.211500   0.476   10.625  180.0   30.0
20090826.213000   0.430   9.563   180.0   30.0
20090826.214500   0.403   10.600  180.0   30.0
20090826.220000   0.445   9.611   180.0   30.0
20090826.221500   0.398   8.778   180.0   30.0
20090826.223000   0.314   9.889   180.0   30.0
20090826.224500   0.441   9.333   180.0   30.0
20090826.230000   0.337   10.500  180.0   30.0
20090826.231500   0.292   8.667   180.0   30.0
20090826.233000   0.329   9.389   180.0   30.0
20090826.234500   0.303   10.889  180.0   30.0
20090827.000000   0.414   10.375  180.0   30.0
20090827.001500   0.493   10.625  180.0   30.0
20090827.003000   0.340   10.125  180.0   30.0
20090827.004500   0.317   9.722   180.0   30.0
20090827.010000   0.338   9.056   180.0   30.0
20090827.011500   0.312   9.778   180.0   30.0
20090827.013000   0.366   10.611  180.0   30.0
20090827.014500   0.343   9.556   180.0   30.0
20090827.020000   0.449   10.250  180.0   30.0
20090827.021500   0.418   11.278  180.0   30.0
20090827.023000   0.396   10.778  180.0   30.0
20090827.024500   0.367   9.556   180.0   30.0
20090827.030000   0.410   11.625  180.0   30.0
20090827.031500   0.418   9.444   180.0   30.0
20090827.033000   0.369   9.938   180.0   30.0
20090827.034500   0.407   10.278  180.0   30.0
20090827.040000   0.355   10.438  180.0   30.0
20090827.041500   0.292   10.222  180.0   30.0
20090827.043000   0.443   10.000  180.0   30.0
20090827.044500   0.376   10.875  180.0   30.0
20090827.050000   0.426   9.611   180.0   30.0
20090827.051500   0.333   10.500  180.0   30.0
20090827.053000   0.371   11.286  180.0   30.0
20090827.054500   0.458   10.500  180.0   30.0
20090827.060000   0.338   9.278   180.0   30.0
20090827.061500   0.340   9.667   180.0   30.0
20090827.063000   0.437   11.071  180.0   30.0
20090827.064500   0.438   10.857  180.0   30.0
20090827.070000   0.397   9.875   180.0   30.0
20090827.071500   0.361   10.313  180.0   30.0
20090827.073000   0.369   10.929  180.0   30.0
20090827.074500   0.442   11.000  180.0   30.0
20090827.080000   0.344   10.375  180.0   30.0
20090827.081500   0.351   9.889   180.0   30.0
20090827.083000   0.396   10.750  180.0   30.0
20090827.084500   0.349   9.875   180.0   30.0
20090827.090000   0.419   10.688  180.0   30.0
20090827.091500   0.460   10.000  180.0   30.0
20090827.093000   0.323   9.500   180.0   30.0
20090827.094500   0.424   10.813  180.0   30.0
20090827.100000   0.357   11.056  180.0   30.0
20090827.101500   0.396   10.500  180.0   30.0
20090827.103000   0.417   11.750  180.0   30.0
20090827.104500   0.308   9.611   180.0   30.0
20090827.110000   0.318   10.944  180.0   30.0
20090827.111500   0.393   9.833   180.0   30.0
20090827.113000   0.336   9.313   180.0   30.0
20090827.114500   0.399   10.444  180.0   30.0
20090827.120000   0.364   10.000  180.0   30.0
20090827.121500   0.391   8.667   180.0   30.0
20090827.123000   0.407   9.250   180.0   30.0
20090827.124500   0.357   9.700   180.0   30.0
20090827.130000   0.379   9.667   180.0   30.0
20090827.131500   0.421   10.333  180.0   30.0
20090827.133000   0.514   9.438   180.0   30.0
20090827.134500   0.349   9.111   180.0   30.0
20090827.140000   0.409   9.611   180.0   30.0
20090827.141500   0.487   8.833   180.0   30.0
20090827.143000   0.343   9.944   180.0   30.0
20090827.144500   0.425   10.056  180.0   30.0
20090827.150000   0.404   9.556   180.0   30.0
20090827.151500   0.498   9.813   180.0   30.0
20090827.153000   0.398   10.500  180.0   30.0
20090827.154500   0.506   9.833   180.0   30.0
20090827.160000   0.462   9.444   180.0   30.0
20090827.161500   0.509   9.813   180.0   30.0
20090827.163000   0.477   9.125   180.0   30.0
20090827.164500   0.434   10.111  180.0   30.0
20090827.170000   0.414   9.111   180.0   30.0
20090827.171500   0.326   8.700   180.0   30.0
20090827.173000   0.375   9.944   180.0   30.0
20090827.174500   0.437   9.556   180.0   30.0
20090827.180000   0.373   9.778   180.0   30.0
20090827.181500   0.389   10.313  180.0   30.0
20090827.183000   0.383   10.300  180.0   30.0
20090827.184500   0.366   9.500   180.0   30.0
20090827.190000   0.440   9.750   180.0   30.0
20090827.191500   0.434   10.063  180.0   30.0
20090827.193000   0.363   9.222   180.0   30.0
20090827.194500   0.412   10.278  180.0   30.0
20090827.200000   0.335   10.167  180.0   30.0
20090827.201500   0.371   9.167   180.0   30.0
20090827.203000   0.450   9.722   180.0   30.0
20090827.204500   0.457   9.889   180.0   30.0
20090827.210000   0.411   9.444   180.0   30.0
20090827.211500   0.354   9.389   180.0   30.0
20090827.213000   0.436   10.000  180.0   30.0
20090827.214500   0.396   9.875   180.0   30.0
20090827.220000   0.396   9.444   180.0   30.0
20090827.221500   0.415   9.222   180.0   30.0
20090827.223000   0.386   9.875   180.0   30.0
20090827.224500   0.285   9.167   180.0   30.0
20090827.230000   0.330   9.250   180.0   30.0
20090827.231500   0.382   9.222   180.0   30.0
20090827.233000   0.366   8.650   180.0   30.0
20090827.234500   0.362   9.889   180.0   30.0
20090828.000000   0.414   8.850   180.0   30.0
20090828.001500   0.354   9.400   180.0   30.0
20090828.003000   0.303   9.150   180.0   30.0
20090828.004500   0.373   8.722   180.0   30.0
20090828.010000   0.295   9.333   180.0   30.0
20090828.011500   0.343   9.944   180.0   30.0
20090828.013000   0.350   10.889  180.0   30.0
20090828.014500   0.369   9.111   180.0   30.0
20090828.020000   0.284   8.864   180.0   30.0
20090828.021500   0.367   9.778   180.0   30.0
20090828.023000   0.350   9.889   180.0   30.0
20090828.024500   0.339   8.833   180.0   30.0
20090828.030000   0.384   9.556   180.0   30.0
20090828.031500   0.422   9.611   180.0   30.0
20090828.033000   0.333   9.750   180.0   30.0
20090828.034500   0.283   10.000  180.0   30.0
20090828.040000   0.308   9.650   180.0   30.0
20090828.041500   0.309   10.333  180.0   30.0
20090828.043000   0.292   9.278   180.0   30.0
20090828.044500   0.395   10.125  180.0   30.0
20090828.050000   0.284   9.300   180.0   30.0
20090828.051500   0.323   9.409   180.0   30.0
20090828.053000   0.323   9.944   180.0   30.0
20090828.054500   0.272   9.167   180.0   30.0
20090828.060000   0.324   8.900   180.0   30.0
20090828.061500   0.340   9.389   180.0   30.0
20090828.063000   0.345   10.944  180.0   30.0
20090828.064500   0.297   10.667  180.0   30.0
20090828.070000   0.306   10.944  180.0   30.0
20090828.071500   0.295   8.900   180.0   30.0
20090828.073000   0.290   10.944  180.0   30.0
20090828.074500   0.396   9.875   180.0   30.0
20090828.080000   0.365   11.313  180.0   30.0
20090828.081500   0.337   8.944   180.0   30.0
20090828.083000   0.309   10.111  180.0   30.0
20090828.084500   0.323   10.500  180.0   30.0
20090828.090000   0.311   10.722  180.0   30.0
20090828.091500   0.335   10.875  180.0   30.0
20090828.093000   0.255   9.556   180.0   30.0
20090828.094500   0.291   9.667   180.0   30.0
20090828.100000   0.298   10.111  180.0   30.0
20090828.101500   0.280   11.875  180.0   30.0
20090828.103000   0.380   11.313  180.0   30.0
20090828.104500   0.272   9.850   180.0   30.0
20090828.110000   0.313   10.833  180.0   30.0
20090828.111500   0.328   9.688   180.0   30.0
20090828.113000   0.309   10.625  180.0   30.0
20090828.114500   0.319   8.333   180.0   30.0
20090828.120000   0.283   9.278   180.0   30.0
20090828.121500   0.382   9.722   180.0   30.0
20090828.123000   0.358   9.889   180.0   30.0
20090828.124500   0.364   9.500   180.0   30.0
20090828.130000   0.353   9.278   180.0   30.0
20090828.131500   0.344   9.100   180.0   30.0
20090828.133000   0.327   9.944   180.0   30.0
20090828.134500   0.320   9.333   180.0   30.0
20090828.140000   0.291   8.950   180.0   30.0
20090828.141500   0.263   9.333   180.0   30.0
20090828.143000   0.261   10.167  180.0   30.0
20090828.144500   0.351   9.222   180.0   30.0
20090828.150000   0.305   9.167   180.0   30.0
20090828.151500   0.296   8.300   180.0   30.0
20090828.153000   0.269   9.591   180.0   30.0
20090828.154500   0.334   11.000  180.0   30.0
20090828.160000   0.322   9.150   180.0   30.0
20090828.161500   0.276   9.100   180.0   30.0
20090828.163000   0.256   9.182   180.0   30.0
20090828.164500   0.312   9.944   180.0   30.0
20090828.170000   0.265   8.545   180.0   30.0
20090828.171500   0.373   9.722   180.0   30.0
20090828.173000   0.269   9.500   180.0   30.0
20090828.174500   0.237   9.400   180.0   30.0
20090828.180000   0.222   9.350   180.0   30.0
20090828.181500   0.306   10.278  180.0   30.0
20090828.183000   0.277   9.850   180.0   30.0
20090828.184500   0.287   10.300  180.0   30.0
20090828.190000   0.238   9.300   180.0   30.0
20090828.191500   0.346   11.125  180.0   30.0
20090828.193000   0.348   10.313  180.0   30.0
20090828.194500   0.253   10.333  180.0   30.0
20090828.200000   0.291   9.625   180.0   30.0
20090828.201500   0.235   10.938  180.0   30.0
20090828.203000   0.282   9.944   180.0   30.0
20090828.204500   0.282   10.071  180.0   30.0
20090828.210000   0.258   9.611   180.0   30.0
20090828.211500   0.210   9.278   180.0   30.0
20090828.213000   0.259   9.667   180.0   30.0
20090828.214500   0.247   9.722   180.0   30.0
20090828.220000   0.262   9.813   180.0   30.0
20090828.221500   0.343   10.438  180.0   30.0
20090828.223000   0.304   10.929  180.0   30.0
20090828.224500   0.245   9.700   180.0   30.0
20090828.230000   0.233   10.444  180.0   30.0
20090828.231500   0.278   10.056  180.0   30.0
20090828.233000   0.265   10.500  180.0   30.0
20090828.234500   0.262   9.778   180.0   30.0
20090829.000000   0.304   11.188  180.0   30.0
20090829.001500   0.284   11.111  180.0   30.0
20090829.003000   0.299   10.667  180.0   30.0
20090829.004500   0.356   11.250  180.0   30.0
20090829.010000   0.279   10.444  180.0   30.0
20090829.011500   0.280   8.850   180.0   30.0
20090829.013000   0.279   9.889   180.0   30.0
20090829.014500   0.243   10.188  180.0   30.0
20090829.020000   0.297   9.813   180.0   30.0
20090829.021500   0.255   10.438  180.0   30.0
20090829.023000   0.335   10.938  180.0   30.0
20090829.024500   0.305   10.429  180.0   30.0
20090829.030000   0.354   10.500  180.0   30.0
20090829.031500   0.312   9.500   180.0   30.0
20090829.033000   0.307   9.750   180.0   30.0
20090829.034500   0.267   9.444   180.0   30.0
20090829.040000   0.311   10.389  180.0   30.0
20090829.041500   0.252   9.750   180.0   30.0
20090829.043000   0.418   10.167  180.0   30.0
20090829.044500   0.298   9.000   180.0   30.0
20090829.050000   0.283   10.000  180.0   30.0
20090829.051500   0.267   9.722   180.0   30.0
20090829.053000   0.302   10.111  180.0   30.0
20090829.054500   0.280   9.150   180.0   30.0
20090829.060000   0.319   9.778   180.0   30.0
20090829.061500   0.269   9.800   180.0   30.0
20090829.063000   0.289   9.611   180.0   30.0
20090829.064500   0.388   10.125  180.0   30.0
20090829.070000   0.298   10.111  180.0   30.0
20090829.071500   0.304   8.900   180.0   30.0
20090829.073000   0.303   9.167   180.0   30.0
20090829.074500   0.299   9.150   180.0   30.0
20090829.080000   0.275   10.056  180.0   30.0
20090829.081500   0.314   9.333   180.0   30.0
20090829.083000   0.272   8.950   180.0   30.0
20090829.084500   0.315   9.444   180.0   30.0
20090829.090000   0.274   9.000   180.0   30.0
20090829.091500   0.299   10.438  180.0   30.0
20090829.093000   0.213   10.063  180.0   30.0
20090829.094500   0.341   9.167   180.0   30.0
20090829.100000   0.346   8.278   180.0   30.0
20090829.101500   0.278   9.400   180.0   30.0
20090829.103000   0.252   9.550   180.0   30.0
20090829.104500   0.267   8.944   180.0   30.0
20090829.110000   0.235   9.950   180.0   30.0
20090829.111500   0.246   10.167  180.0   30.0
20090829.113000   0.267   10.722  180.0   30.0
20090829.114500   0.252   9.889   180.0   30.0
20090829.120000   0.324   9.400   180.0   30.0
20090829.121500   0.298   8.389   180.0   30.0
20090829.123000   0.320   8.450   180.0   30.0
20090829.124500   0.355   8.750   180.0   30.0
20090829.130000   0.276   9.556   180.0   30.0
20090829.131500   0.273   9.150   180.0   30.0
20090829.133000   0.235   9.050   180.0   30.0
20090829.134500   0.301   9.556   180.0   30.0
20090829.140000   0.262   9.450   180.0   30.0
20090829.141500   0.317   9.250   180.0   30.0
20090829.143000   0.271   9.000   180.0   30.0
20090829.144500   0.282   9.778   180.0   30.0
20090829.150000   0.263   8.818   180.0   30.0
20090829.151500   0.298   8.667   180.0   30.0
20090829.153000   0.234   8.550   180.0   30.0
20090829.154500   0.265   8.800   180.0   30.0
20090829.160000   0.318   8.778   180.0   30.0
20090829.161500   0.341   8.400   180.0   30.0
20090829.163000   0.292   10.167  180.0   30.0
20090829.164500   0.339   9.722   180.0   30.0
20090829.170000   0.275   9.550   180.0   30.0
20090829.171500   0.249   9.650   180.0   30.0
20090829.173000   0.269   8.591   180.0   30.0
20090829.174500   0.272   9.500   180.0   30.0
20090829.180000   0.223   9.600   180.0   30.0
20090829.181500   0.259   9.750   180.0   30.0
20090829.183000   0.223   9.182   180.0   30.0
20090829.184500   0.231   9.500   180.0   30.0
20090829.190000   0.261   9.333   180.0   30.0
20090829.191500   0.292   8.950   180.0   30.0
20090829.193000   0.237   9.900   180.0   30.0
20090829.194500   0.217   8.750   180.0   30.0
20090829.200000   0.197   8.800   180.0   30.0
20090829.201500   0.255   9.000   180.0   30.0
20090829.203000   0.221   9.000   180.0   30.0
20090829.204500   0.246   9.450   180.0   30.0
20090829.210000   0.241   8.889   180.0   30.0
20090829.211500   0.250   8.700   180.0   30.0
20090829.213000   0.257   9.700   180.0   30.0
20090829.214500   0.227   8.833   180.0   30.0
20090829.220000   0.238   10.167  180.0   30.0
20090829.221500   0.265   8.550   180.0   30.0
20090829.223000   0.243   9.556   180.0   30.0
20090829.224500   0.244   9.350   180.0   30.0
20090829.230000   0.239   9.300   180.0   30.0
20090829.231500   0.208   9.045   180.0   30.0
20090829.233000   0.262   9.889   180.0   30.0
20090829.234500   0.208   9.100   180.0   30.0
20090830.000000   0.227   9.500   180.0   30.0
20090830.001500   0.223   9.300   180.0   30.0
20090830.003000   0.228   9.389   180.0   30.0
20090830.004500   0.240   8.350   180.0   30.0
20090830.010000   0.226   8.300   180.0   30.0
20090830.011500   0.247   10.556  180.0   30.0
20090830.013000   0.219   10.250  180.0   30.0
20090830.014500   0.217   9.333   180.0   30.0
20090830.020000   0.309   8.667   180.0   30.0
20090830.021500   0.191   8.750   180.0   30.0
20090830.023000   0.227   10.333  180.0   30.0
20090830.024500   0.240   9.778   180.0   30.0
20090830.030000   0.185   10.350  180.0   30.0
20090830.031500   0.279   9.889   180.0   30.0
20090830.033000   0.224   9.200   180.0   30.0
20090830.034500   0.231   8.800   180.0   30.0
20090830.040000   0.166   8.227   180.0   30.0
20090830.041500   0.185   11.111  180.0   30.0
20090830.043000   0.215   9.222   180.0   30.0
20090830.044500   0.222   10.500  180.0   30.0
20090830.050000   0.236   10.188  180.0   30.0
20090830.051500   0.223   9.045   180.0   30.0
20090830.053000   0.203   9.136   180.0   30.0
20090830.054500   0.240   9.389   180.0   30.0
20090830.060000   0.234   10.056  180.0   30.0
20090830.061500   0.227   9.667   180.0   30.0
20090830.063000   0.210   9.400   180.0   30.0
20090830.064500   0.222   9.550   180.0   30.0
20090830.070000   0.234   8.950   180.0   30.0
20090830.071500   0.242   9.938   180.0   30.0
20090830.073000   0.231   9.900   180.0   30.0
20090830.074500   0.256   9.611   180.0   30.0
20090830.080000   0.185   9.900   180.0   30.0
20090830.081500   0.210   10.333  180.0   30.0
20090830.083000   0.223   8.850   180.0   30.0
20090830.084500   0.179   10.300  180.0   30.0
20090830.090000   0.244   9.650   180.0   30.0
20090830.091500   0.249   11.222  180.0   30.0
20090830.093000   0.222   9.400   180.0   30.0
20090830.094500   0.206   9.100   180.0   30.0
20090830.100000   0.210   9.100   180.0   30.0
20090830.101500   0.213   10.167  180.0   30.0
20090830.103000   0.195   8.250   180.0   30.0
20090830.104500   0.219   8.650   180.0   30.0
20090830.110000   0.251   9.000   180.0   30.0
20090830.111500   0.295   10.563  180.0   30.0
20090830.113000   0.189   9.200   180.0   30.0
20090830.114500   0.222   9.667   180.0   30.0
20090830.120000   0.228   10.778  180.0   30.0
20090830.121500   0.247   10.500  180.0   30.0
20090830.123000   0.247   9.750   180.0   30.0
20090830.124500   0.213   9.444   180.0   30.0
20090830.130000   0.256   9.611   180.0   30.0
20090830.131500   0.224   10.438  180.0   30.0
20090830.133000   0.247   10.111  180.0   30.0
20090830.134500   0.232   8.875   180.0   30.0
20090830.140000   0.183   9.409   180.0   30.0
20090830.141500   0.170   8.950   180.0   30.0
20090830.143000   0.209   11.000  180.0   30.0
20090830.144500   0.187   7.550   180.0   30.0
20090830.150000   0.243   8.600   180.0   30.0
20090830.151500   0.195   9.550   180.0   30.0
20090830.153000   0.230   10.389  180.0   30.0
20090830.154500   0.171   8.591   180.0   30.0
20090830.160000   0.247   9.611   180.0   30.0
20090830.161500   0.213   8.900   180.0   30.0
20090830.163000   0.226   9.056   180.0   30.0
20090830.164500   0.245   9.400   180.0   30.0
20090830.170000   0.283   10.333  180.0   30.0
20090830.171500   0.232   9.444   180.0   30.0
20090830.173000   0.239   9.167   180.0   30.0
20090830.174500   0.217   8.850   180.0   30.0
20090830.180000   0.232   8.850   180.0   30.0
20090830.181500   0.235   9.250   180.0   30.0
20090830.183000   0.200   10.000  180.0   30.0
20090830.184500   0.219   10.222  180.0   30.0
20090830.190000   0.269   9.722   180.0   30.0
20090830.191500   0.237   10.350  180.0   30.0
20090830.193000   0.250   8.889   180.0   30.0
20090830.194500   0.170   8.450   180.0   30.0
20090830.200000   0.257   9.222   180.0   30.0
20090830.201500   0.227   9.500   180.0   30.0
20090830.203000   0.234   9.167   180.0   30.0
20090830.204500   0.272   8.350   180.0   30.0
20090830.210000   0.238   9.444   180.0   30.0
20090830.211500   0.226   8.000   180.0   30.0
20090830.213000   0.225   10.100  180.0   30.0
20090830.214500   0.201   8.250   180.0   30.0
20090830.220000   0.244   8.278   180.0   30.0
20090830.221500   0.168   9.300   180.0   30.0
20090830.223000   0.239   8.550   180.0   30.0
20090830.224500   0.208   8.600   180.0   30.0
20090830.230000   0.180   10.944  180.0   30.0
20090830.231500   0.211   9.667   180.0   30.0
20090830.233000   0.224   9.333   180.0   30.0
20090830.234500   0.191   9.136   180.0   30.0
20090831.000000   0.221   8.727   180.0   30.0
20090831.001500   0.227   8.409   180.0   30.0
20090831.003000   0.202   8.700   180.0   30.0
20090831.004500   0.245   8.600   180.0   30.0
20090831.010000   0.263   8.900   180.0   30.0
20090831.011500   0.220   8.091   180.0   30.0
20090831.013000   0.212   9.778   180.0   30.0
20090831.014500   0.246   7.650   180.0   30.0
20090831.020000   0.234   9.833   180.0   30.0
20090831.021500   0.198   10.800  180.0   30.0
20090831.023000   0.263   9.722   180.0   30.0
20090831.024500   0.204   8.800   180.0   30.0
20090831.030000   0.199   8.318   180.0   30.0
20090831.031500   0.279   9.111   180.0   30.0
20090831.033000   0.235   9.364   180.0   30.0
20090831.034500   0.195   9.300   180.0   30.0
20090831.040000   0.202   9.167   180.0   30.0
20090831.041500   0.233   9.300   180.0   30.0
20090831.043000   0.226   8.273   180.0   30.0
20090831.044500   0.217   9.056   180.0   30.0
20090831.050000   0.245   9.350   180.0   30.0
20090831.051500   0.177   7.900   180.0   30.0
20090831.053000   0.233   9.591   180.0   30.0
20090831.054500   0.252   9.050   180.0   30.0
20090831.060000   0.308   9.167   180.0   30.0
20090831.061500   0.242   9.200   180.0   30.0
20090831.063000   0.238   9.400   180.0   30.0
20090831.064500   0.234   8.850   180.0   30.0
20090831.070000   0.216   8.273   180.0   30.0
20090831.071500   0.275   9.100   180.0   30.0
20090831.073000   0.240   9.400   180.0   30.0
20090831.074500   0.240   9.150   180.0   30.0
